created,username,source,text,retwc,hashtag,followers,friends,polarity,geolocation,geoenable
2021-06-28 11:11:39,friendly boar 🐗,Twitter for iPhone,RT @pwafork: Breaking: Australian researchers find Covid spike protein best designed to attack human cells after modelling ACE receptors of…,1467,None,2165,640,0.3333333333333333,"UK Sussex, Exmoor. FR Loire",False
2021-06-28 11:11:39,Suzanne White,Twitter for iPhone,"@OfficialPLT #PLTPayDay  ID LOVE TO WIN SOME CASH PLEASE, taking my baby to meet her grandad for the first time Thu… https://t.co/hZBE3mwG9d",0,PLTPayDay,113,707,0.5166666666666667,,False
2021-06-28 11:11:39,Lawrie J,RT News Sharing,BBC’s Andrew Marr says he caught Covid-19 AFTER vaccine https://t.co/hHVoCyCxj8 https://t.co/TgKRuLyHPg,0,None,2331,3446,0.0,planet EARTH,False
2021-06-28 11:11:38,Matthew Gwyther,Twitter Web App,RT @jerichochambers: Cryptocurrencies: from being an obsession of anarchists to a $1 trillion asset class' @MatthewGwyther captures reflect…,1,None,4084,875,0.0,"London, England",False
2021-06-28 11:11:38,earth504,Twitter Web App,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",4783,None,96,643,0.0,,False
2021-06-28 11:11:38,Ryann Nicole Angel ☮💜⚜,Twitter for Android,@TommyJoeRatliff @sirhottest Damn them! Safe Space is my Jam too! It probably got banned over making fun of the Cov… https://t.co/xJNx5QMbIZ,0,None,1113,712,0.4625,"Destin, FL",True
2021-06-28 11:11:37,Salzian Nawawi,Twitter for Android,"RT @1AmyChew: Tragic: #Indonesia lost 405 doctors to #Covid19 out of which 30 of them died in June, said Indonesian Doctors Association 

h…",50,Indonesia,222,1991,-0.75,Malaysia,True
2021-06-28 11:11:37,Jacques Dupuis,Twitter Web App,"RT @reason: ""Watching the people setting the rules break their own rules is the most offensive thing that's come out of this entire pandemi…",165,None,168,562,0.3666666666666667,"Wellington, FL",False
2021-06-28 11:11:37,RealEyesRealize,Twitter Web App,"RT @SkyNews: ""I want to see life going back to normal as soon as possible"", says health secretary Sajid Javid, adding that lifting lockdown…",3,None,10,219,0.049999999999999996,,False
2021-06-28 11:11:37,Sandra Mwesiga,Twitter for iPhone,"RT @brianmixologist: HOW EUROPE DENIED AFRICA ACCESS TO VACCINES.
Thread 1/7
After individual countries complained of not accessing the Cov…",2,None,32340,874,-0.15,"Kampala, Uganda",True
2021-06-28 11:11:37,Hacorona Anderson,Twitter Web App,RT @NikkiHaley: Fun afternoon in the 2nd district with @millermeeks. She’s running circles around Pelosi. While DC Democrats were trying to…,48,None,447,1008,0.15,,False
2021-06-28 11:11:37,Sam,Twitter for iPhone,The delta covid variant is well &amp; truly out in metropolitan sydney. The list of exposure sites is longer than a boo… https://t.co/SQSmm4esLo,0,None,785,2128,0.0,"Western Sydney, NSW",False
2021-06-28 11:11:36,Markku Pakarinen ❣️ 🇫🇮 🦁,Twitter Web App,"RT @Demo2020cracy: Lisbon court rules only 0.9% of 'verified cases' died of COVID, numbering 152, not 17,000 claimed https://t.co/7UBg2uCgAb",655,None,1896,2228,0.0,❤️ 🇫🇮 #MFinnsGA,False
2021-06-28 11:11:36,Mono,Twitter Web App,I understand  why some of my family members delayed to get vaccinated because they had covid before . And their arg… https://t.co/LLyV43pWp5,0,None,3598,971,0.0,Namibia,True
2021-06-28 11:11:36,east0286,Twitter Web App,"RT @IndoPac_Info: More proof Covid was spreading in #China in the autumn of 2019? 

Experts pinpoint first case of virus to November 17 but…",69,China,149,106,0.375,,False
2021-06-28 11:11:36,Nitten,Twitter Web App,RT @kirti_sd: Modibhakts applaud India's  corona crisis management by quoting vaccinations in absolute numbers and covid deaths as percenta…,3,None,726,2957,0.2,"Pune, India",False
2021-06-28 11:11:36,Endless Travelling,Twitter for Android,"RT @awareness_4all: https://t.co/JIZuJHMK2u 

https://t.co/YI6zVXpZpj

Anyone else have evidence of this?? 

@British_Airways - we are stil…",32,None,396,713,0.0,,False
2021-06-28 11:11:36,Jany,Twitter for iPad,"Australia Covid: Sydney in lockdown, national borders closed and hardly anyone vaccinated. How long can the country… https://t.co/VkPnm6TXBY",0,None,7,0,-0.14722222222222223,,False
2021-06-28 11:11:36,Kathryn Rooney Vera,Twitter for iPhone,"RT @lisaabramowicz1: U.S. households added $13.5 trillion in wealth last year, the biggest increase in records going back three decades. Mo…",99,None,4328,562,0.0,Miami,True
2021-06-28 11:11:36,MSN India,OxfordBlue-Twitter,Finance Minister @nsitharaman announces several measures for COVID-19 affected sector https://t.co/HCazbEg5yt,0,None,28885,46,0.0,India,False
2021-06-28 11:11:36,Sai Khon Pee,Twitter for Android,An illegitimate military junta is incapable of successfully managing a crisis like Covid-19.There is no public trus… https://t.co/TjRQDrTfsx,0,None,100,121,0.21666666666666667,Thailand,False
2021-06-28 11:11:36,光的朝向,Twitter for iPhone,"RT @IndoPac_Info: Countries using #Chinese covid vaccines are having a resurgence of cases

#Indonesia has reported that over 350 vaccinate…",253,Chinese,430,1003,0.0,,False
2021-06-28 11:11:36,kodiak149,Twitter for iPad,@RandyBack4More @AndrewM57534615 Probably 3000 new COVID cases there,0,None,62322,58725,0.13636363636363635,Ocean County N.J.  Sarasota Fl,False
2021-06-28 11:11:36,kranthikiran.chittem,Twitter for Android,RT @Drsarika005: How many excess deaths in India were because of Covid-19? Difference of almost 94% in reported covid deaths and real numbe…,3,None,53,103,0.35,hyd,False
2021-06-28 11:11:36,nyein_h_thar,Twitter for Android,"CDM government servants of Ministry of Agriculture, Livestock, and Irrigation,Department of Cooperatives are being… https://t.co/SCWqnqE3CV",0,None,76,177,0.0,Myanmar,False
2021-06-28 11:11:36,Chris,Twitter Web App,1.5 million more Ontarians will be eligible to book their second dose of a COVID-19 vaccine tomorrow https://t.co/p8oBru2Ryy via @CHCH,0,None,77,1866,0.25,,False
2021-06-28 11:11:35,Vraj Patel,Twitter for Android,"RT @PiyushGoyal: Thanking PM @NarendraModi ji for economic relief measures announced by FM @NSitharaman ji.

These schemes will help addres…",54,None,951,526,0.2,"Sabarmati, Ahmadabad City",True
2021-06-28 11:11:35,cw,Twitter for Android,Epidemiologists say the NSW government’s delay in locking down Sydney has put the entire country at risk from the i… https://t.co/S1GCJ4e5g7,0,None,195,216,-0.07777777777777779,,False
2021-06-28 11:11:35,Shivam,Twitter for Android,"RT @ANI: India administers 32,36,63,297 doses of #COVID vaccines and overtakes the USA: Ministry of Health https://t.co/3Bz20h6eUm",742,COVID,144,899,0.0,Right behind you,False
2021-06-28 11:11:35,George 🌸,Twitter Web App,"@FrancescoLari NEVER in the history of global healthcare has SO much damage been done to SO many by SO few

Activel… https://t.co/O0LQZU3KvK",0,None,187,80,0.12499999999999999,Nichola wouldn't let me visit,False
2021-06-28 11:11:35,Micell,Twitter for Android,RT @RepJerryCarl: We MUST investigate the origins of COVID-19 and hold China accountable for its role in the spread of this deadly virus. L…,26,None,125,140,-0.2,,False
2021-06-28 11:11:35,Vibing,Twitter Web App,RT @10NewsFirst: #Breaking National Cabinet have agreed that aged care workers must have received at least their first dose of the COVID-19…,16,Breaking,87,485,-0.05000000000000001,,False
2021-06-28 11:11:35,🌸Shawn-manutd_class92,Twitter for Android,"RT @LeeHurstComic: ”People who refuse the jab should be refused NHS treatment for Covid.”
I agree.
I also agree you stay locked down foreve…",117,None,1376,1092,-0.15555555555555559,,False
2021-06-28 11:11:35,Ron Lynn,Twitter for Android,RT @YardleyShooting: Why has @BBC stopped giving us the daily cv mortality figures? Is it because they were a misleading fiction? I don't d…,23,None,273,331,0.0,Bangor,True
2021-06-28 11:11:35,frank harrison,Twitter for iPhone,"RT @80_mcswan: Michael Gove lobbied for Public First
Public first received £560,000 publicly funded COVID contract.
However this money was…",43,None,1486,2404,0.1,,True
2021-06-28 11:11:34,Michael Overcash,Twitter for iPhone,"RT @NumbersMuncher: Alternate headline: Just 0.0027% of those fully vaccinated against COVID have been hospitalized.

Or: COVID vaccine 99.…",1309,None,72,771,0.0,,False
2021-06-28 11:11:34,Elizabeth Foxwell,Twitter Web App,@museumsoph @TCDResearchColl See this article: https://t.co/KqFXnplqZY,0,None,348,203,0.0,"Washington, DC",True
2021-06-28 11:11:34,Mark Whalan,Twitter for iPhone,"RT @adamliaw: With the cameo by ""The Prime Creator of Earth"" at the end this may well have been the best COVID-19 presser I've ever seen.",6,None,3998,4997,1.0,Kiama,True
2021-06-28 11:11:34,Johnny,Twitter for iPhone,RT @a_stxx: my brother got his covid jab and text my mum afterwards 🤣🤣 https://t.co/2FDCOrBO52,1195,None,369,294,0.0,,True
2021-06-28 11:11:34,Ekansh shukla ( Vibhu Shukla ),Twitter for Android,RT @blsanthosh: 1.1L Cr loan guarantee scheme announced by FM @nsitharaman to COVID affected sectors outside 8 metropolitan cities &amp; also a…,128,None,443,228,0.0,Kanpur,False
2021-06-28 11:11:34,Magapanthus,Twitter for iPhone,"RT @Gabriel_Pogrund: IN FULL 🚨 Leaked minutes in which DHSC's 2nd permanent secretary describes Matt Hancock's use of his private Gmail

Me…",610,None,1921,2460,0.11666666666666665,United Kingdom,False
2021-06-28 11:11:34,code name Carl in the shadows,Twitter for Android,RT @DepolableDuck: HERE WE GO: WHO Recommends Masks and Social Distancing For Everyone – Vaccinated and Unvaccinated – Due to Covid “Delta”…,10,None,924,1206,-0.04583333333333334,Mo.,False
2021-06-28 11:11:34,mel d,Twitter for iPhone,"RT @MdTeryn: Y’all know that CVS, et al get $100 injection fee to give you your two “free” covid shots right? #corporatecollusion",108,corporatecollusion,1377,1442,0.34285714285714286,,False
2021-06-28 11:11:34,t.s. mendola,Twitter Web App,"RT @evolambert: Not everyone who wants a vaccine can easily get one in the US.

I went to Philly to see how a small, dedicated team of volu…",126,None,1928,2558,0.12777777777777777,gritty,False
2021-06-28 11:11:34,West Suffolk NHS FT 🏳️‍🌈,Twitter Web App,"RT @PHE_uk: Free #COVID19 tests are available for all adults in England. 

If you don't have symptoms, you should do a rapid test twice a w…",23,COVID19,7414,775,0.4,West Suffolk,True
2021-06-28 11:11:34,Seint,Twitter for Android,"While the no of Covid cases is increasing, the SAC Education Department has refused to allow private schools to emp… https://t.co/g5NrlPnPu7",0,None,84,110,0.0,,False
2021-06-28 11:11:34,Sachin Malik,Twitter for iPhone,"MP Villagers Get Covid-19 Vaccine Jab After Chat With PM Modi
 https://t.co/1dHiKhsWJ4

via NaMo App https://t.co/5IULm6T7oR",0,None,1024,1420,0.0,"New Delhi, India",True
2021-06-28 11:11:34,Giannis Triantafyllidis,Twitter for iPhone,"RT @dgatopoulos: Young adults in Greece will be offered EUR 150 to get vaccinated, as the government rolls out a two-tier access policy.…",9,None,603,1333,0.1,"Brussels, Belgium",False
2021-06-28 11:11:34,Southern Bella🌻🌹,Twitter for iPhone,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",4783,None,1380,1138,0.0,"Durham, NC",True
2021-06-28 11:11:33,M'aiq the Lier~,Twitter for Android,RT @abcperth: The PM Scott Morrison has just revealed National Cabinet has agreed to mandate covid vaccination for #agedcare workers (first…,2,agedcare,470,298,0.25,,False
2021-06-28 11:11:33,D ø l l á r z z💰,Twitter for Android,RT @Guduma_: In my opinion this massive failure of JAMB is due to the crash of calendar in Higher institutions caused by Covid-19 most of i…,107,None,1049,850,0.06166666666666666,"Kano, Nigeria",True
2021-06-28 11:11:33,David Johnson🌸🎶🎵🎤🎙🎸🎸🎤🎤,Twitter for Android,"RT @alanvibe: OPEN FOR ALL

Among signatories are CEOs of Rekom UK &amp; Tokyo Industries, which runs clubs, festivals &amp; bars. Others backing t…",811,None,790,1176,0.0,UK,True
2021-06-28 11:11:33,💧🐁🐁❓💉🔥Bear #notmypm,Twitter for Android,RT @MinnsChris: A good reminder. A COVID health breach results in very deer fines. #nswpol 🦌,123,nswpol,1298,563,0.44999999999999996,,False
2021-06-28 11:11:33,Deb D 🙏🙏🙏🇺🇲,Twitter for Android,RT @aubrey_huff: Ooooooo there’s a new covid variant! I’m over this bullshit. Countries are beginning to lockdown again &amp; even vaccinated p…,505,None,1292,1737,0.17045454545454544, USA,True
2021-06-28 11:11:33,Cheryl Ann,Twitter Web App,"RT @evandubs: I’ll add that school closures did nothing to protect kids from Covid anyways. Tens of millions of kids still got it, and virt…",22,None,14,22,0.0,,False
2021-06-28 11:11:33,Chris,Twitter for Android,RT @SimonPGrindrod: The same ANC Government that says South Africans must stand together to defeat Covid have been on full salary &amp; benefit…,664,None,4379,4385,0.175,South Africa,True
2021-06-28 11:11:33,Peng Lam,Twitter for iPhone,"While the no of Covid cases is increasing, the SAC Education Department has refused to allow private schools to emp… https://t.co/rcKS7nx94e",0,None,261,2776,0.0,Malaysia,False
2021-06-28 11:11:33,poundingsalt one grain at a time,Twitter for Android,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",4783,None,37,215,0.0,,False
2021-06-28 11:11:33,Rupak Chattopadhyay,Twitter for Android,RT @SkyNewsBreak: Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,72,None,1715,919,0.05,,True
2021-06-28 11:11:33,Kim Porter,Twitter for Android,RT @MartinSLewis: Spread word. Many children are being sent home by school due to someone in class / year group bubble testing +ve for Covi…,484,None,88,124,0.1875,"Liverpool, England",False
2021-06-28 11:11:33,MKAP,Twitter for iPhone,This baby is going back to mnl soon and I can’t hug and squeeze this cutiepie bec of f*ckin’ covid. Huhuhu. Ily bab… https://t.co/AYQhFL1teV,0,None,503,728,0.0,Philippines,False
2021-06-28 11:11:32,🅰njü,Twitter for Android,"RT @DSSNewsUpdates: BLOOD DONATION 🩸 TO NEEDY (CANCER PATIENT, COVID PATIENT) BY DSS VOLUNTEERS- BLOCK: RAMANASIBPURA &amp; VILLAGE: JOGA , MAN…",35,None,2354,73,0.0,"PUNJAB, INDIA",True
2021-06-28 11:11:32,Saberah Gumede,Twitter Web App,RT @PhumiMlangeni: @nomsa_maseko My moms friend who works for a north cliff family is not allowed to see her family.I think she’s gone home…,90,None,1921,2378,0.0,South Africa,True
2021-06-28 11:11:32,Fosty,Twitter for iPhone,RT @sergio_de_ennin: Covid for the vanishing 😂 https://t.co/mLQUbBDWIH,2,None,37110,11109,0.0,Outside,True
2021-06-28 11:11:32,ɯɐpɐ🧣,Twitter for iPhone,"RT @boosulyn: A restaurant owner in Kijal, Kemaman, dead by suicide.

Lockdowns cost lives.

And it’s not as if MCO is preventing the dozen…",1569,None,588,405,-0.2,Malaysia,True
2021-06-28 11:11:32,sabresfan,Twitter for Android,This is what the world governments want everyone to believe. Italy India have been using old mass death pics as cov… https://t.co/xAGEzghAu8,0,None,585,2474,0.1,"Oshawa, Ontario",False
2021-06-28 11:11:32,Kumar Rahul,Twitter Web App,RT @PSAB_Director: Diploma aspirants are no exception when all the students preparing for various exams were directly or indirectly affecte…,200,None,0,2,0.05,"Bihar, Patna (800014)",False
2021-06-28 11:11:32,Mwanja Matthew,Twitter for Android,RT @DailyMonitor: Difficult time for Museveni as lethal Covid strain takes toll on Ugandans https://t.co/rU2OZBJgjf #MonitorUpdates,6,MonitorUpdates,95,130,-0.5,"Kampala, Uganda",False
2021-06-28 11:11:32,Monica Udras,Twitter Web App,RT @ditch_crawler: ONE OF THE WORLD’S MOST EMINENT VIROLOGISTS WHO ONCE WORKED FOR BILL GATES AND GAVI HAS WRITTEN TO THE WHO CALLING ON TH…,7,None,664,1564,0.5,Andalucia,True
2021-06-28 11:11:32,⚒Andy⚒🌸,Twitter for iPhone,"RT @GiveUsAQuid: Astonishing news.

If Britain's 'verified cases' of people dying of Covid are comparable with Portugal's, Britain's actual…",67,None,576,1219,0.25,,False
2021-06-28 11:11:31,Trulyunruly,Twitter for iPhone,RT @MartinSLewis: Spread word. Many children are being sent home by school due to someone in class / year group bubble testing +ve for Covi…,484,None,62,466,0.1875,"Perth, Western Australia",True
2021-06-28 11:11:31,leeworsley,Twitter for iPhone,RT @The_OtherET: Any teacher that demands students wear masks or get a COVID vaccine in order for them to teach in-person this fall should…,187,None,18,176,0.0,,False
2021-06-28 11:11:31,Mischa Watson,Twitter Web App,RT @SkyNewsBreak: Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,72,None,159,161,0.05,London,True
2021-06-28 11:11:31,Hacorona Anderson,Twitter Web App,RT @RepJerryCarl: We MUST investigate the origins of COVID-19 and hold China accountable for its role in the spread of this deadly virus. L…,26,None,447,1008,-0.2,,False
2021-06-28 11:11:31,ن Jim Duey,Twitter Web App,"RT @JoKennyFree: @FurlongMick Train yesterday - a woman cried because the man behind me sneezed. She demanded the conductor ""Do something a…",5,None,910,552,-0.4,,False
2021-06-28 11:11:31,"it's pronounced ""Peker"" not ""Peker""",Twitter Web App,"RT @NumbersMuncher: Alternate headline: Just 0.0027% of those fully vaccinated against COVID have been hospitalized.

Or: COVID vaccine 99.…",1309,None,35,64,0.0,you essay,False
2021-06-28 11:11:31,Ripley ConnollyMeidas_well,Twitter for Android,"We need a universal basic income, covid is not going away, the financial strain of lockdowns is exacerbating mental… https://t.co/9eLo0FlUgK",0,None,79,274,-0.025,,False
2021-06-28 11:11:31,Hadrianus,Twitter for Mac,RT @SkyNewsBreak: Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,72,None,135,137,0.05,Just south of Caledonia.  ,False
2021-06-28 11:11:31,Pasotti,Twitter for Android,RT @SkyNews: COVID-19: Hong Kong to ban all British travellers after adding UK to 'extremely high-risk' list https://t.co/Mdbt7Iz5iI,85,None,20676,2957,-0.0625,,True
2021-06-28 11:11:31,Infection Control Today,TweetDeck,"APIC CONFERENCE COVERAGE. Karen Jones MPH, RN, CIC, of the University of Michigan, talks to Infection Control Today… https://t.co/ddeGZkY7yC",0,None,5999,245,0.0,,False
2021-06-28 11:11:31,lone wolf Bartholomew Jones,Twitter for Android,RT @Wilfreyy: The number of people now disabled by covid is probably larger than the number that have died too but I’m not sure if there’s…,37,None,49331,30642,-0.15,earth based reality ,False
2021-06-28 11:11:31,Sir Einnor Diecast,Twitter for Android,@BernardToHK @SCMPNews Oh so apparently you don't think COVID is a threat??,0,None,47,391,0.05,China,False
2021-06-28 11:11:31,Larry Linthic Limited Co.,Twitter Web App,"@KHNews @PolitiFact @victoriaregisk FACT: 6/21, the WHO page stated ""Children should not be vaccinated for the mome… https://t.co/PP2lB0NlJl",0,None,25,64,0.0,"Santa Fe, NM",False
2021-06-28 11:11:30,Julie Cruse,Twitter for Android,RT @MartinSLewis: Spread word. Many children are being sent home by school due to someone in class / year group bubble testing +ve for Covi…,484,None,400,922,0.1875,"Langdon Hills, Basildon ",True
2021-06-28 11:11:30,Nachman Mostofsky,Talon Android,"That's because covid was a mental illness. 

The question is, what were the other three there for? 🤔 https://t.co/RaYb1UzAka",0,None,2487,1003,-0.1125,"Brooklyn, NY",False
2021-06-28 11:11:30,PIB India_Consumer_Food,Twitter for Android,"RT @fooddeptgoi: Timeline of coverage of NFSA population under ""One Nation One Ration Card"" during COVID period.

@Secretary_DFPD @PIBConsu…",1,None,1849,59,0.0,"New Delhi, India",True
2021-06-28 11:11:30,tonya david,Twitter for iPhone,RT @statnews: Scientists said that there was a “likely association” between mRNA Covid-19 vaccines and an elevated risk of heart issues in…,70,None,754,1064,0.0,"Mustang, OK",True
2021-06-28 11:11:30,Derek Mooney 21,Twitter for iPhone,"RT @CraigKellyMP: Toronto hospital urged to follow protocols after outbreak includes VACCINATED people 🤔

And majority of cases are ""more t…",48,None,63,637,0.5,"Bangkok, Thailand",False
2021-06-28 11:11:30,HealthSocMedZim #hcsmZW,Twitter Web App,"RT @AfricaCheck: 🥵 Eating alkaline foods, sitting in the sun every day and eating only hot food won’t prevent Covid-19 as claimed online. h…",5,None,178,568,0.125,Africa,False
2021-06-28 11:11:30,I’m a Believer,Twitter for iPhone,1.4MM military members. What ply do they need 200MM doses? Moderna wins $3.3B Defense Department contract for addit… https://t.co/NVFyJUK25D,0,None,3,62,0.09999999999999999,United States,False
2021-06-28 11:11:29,Sjoerd de Vries,Twitter Web App,Covid access testing waiting times caused by cyberattack. https://t.co/cA5aQ266mI https://t.co/CrFQjtUNQ5,1,None,78,24,0.0,Amsterdam,False
2021-06-28 11:11:29,Iman Jazmina,Twitter for Android,"RT @AimanIAbdullah: Medical experts in KL today were asked if it is time to ease the COVID lockdowns.

Allergists were in favour of scratch…",657,None,48,115,0.0,liyue,False
2021-06-28 11:11:29,Paul. B Runo Always European #FBPE #FBPA,Twitter Web App,RT @JolyonMaugham: Quite shocking to see @DHSCmedia just blatantly mislead the public that pays their wages. I hold emails in which Lord Fe…,614,None,4727,5182,-0.5,,False
2021-06-28 11:11:29,Barbara,Twitter for Android,"RT @Gabriel_Pogrund: IN FULL 🚨 Leaked minutes in which DHSC's 2nd permanent secretary describes Matt Hancock's use of his private Gmail

Me…",611,None,600,990,0.11666666666666665,"Derby, England",False
2021-06-28 11:11:29,Summer Breeze,Twitter Web App,"RT @respect65: If you have no symptoms and still getting tested for covid, you are part of the problem.",8,None,2518,2891,0.0,,False
2021-06-28 11:11:29,SOS,Twitter for iPhone,RT @geraldinequinn: Exclusive footage of the Federal Government’s COVID-19 vaccine management plan. https://t.co/y5QrMjoYfU,1,None,46,431,0.0,,False
2021-06-28 11:11:29,Rashi Karki💞💞💞💞💞,Twitter for Android,"RT @Divyesh_882: Covid third wave likely to hit India

corona be like : https://t.co/6PDcB4oDg2",16,None,571,438,0.0,,False
2021-06-28 11:11:29,Rob Rowley,Twitter for iPhone,"RT @beverleyturner: Good to know even #Zimbabwe
is ahead of us! 🙈
https://t.co/lgckcGtXo4",178,Zimbabwe,205,294,0.875,,False
2021-06-28 11:11:29,Dan Bowers,Twitter for iPhone,"RT @Matthew_4_Trump: For some, Covid has become their religion. ""The Mask"" is their cross.",146,None,481,1192,0.0,"Nebraska, USA",False
2021-06-28 11:11:29,Open Era,Twitter for iPhone,RT @stu_fraser: Centre Court play starting at 1:30pm this fortnight to help with crowd flow as part of Covid-19 protocols. Grass court matc…,2,None,432,590,0.0,Toronto & Vancouver ,True
2021-06-28 11:11:29,History No1 — التاريخ رقم 1,Twitter for iPhone,"Data suggests 'likely' link between COVID-19 mRNA vaccines, rare heart issues in teens, CDC panel says | Fox News https://t.co/13XRsNJDm2",0,None,2915,723,0.15,,False
2021-06-28 11:11:29,Greg McHugh,Twitter for iPhone,"RT @Coronavirusgoo1: If anyone wants to find a walk-in vaccination centre please click link below.

You do not need to be registered with a…",639,None,66251,4851,0.2,The Seaside ,True
2021-06-28 11:11:29,Chris,Twitter Web App,Don't get a covid test from chronomics in partnership with tui . If tui cancel your holiday you will not be able to… https://t.co/CUlqPA4IOB,0,None,6,7,0.5,,False
2021-06-28 11:11:28,Mistikin🌸,Twitter for iPhone,"@mitrebarnet It is, I’m afraid. I don’t muzzle but I don’t want to be policed like a naughty child. I don’t give my… https://t.co/luOqoJuPSe",0,None,786,599,-0.375,,False
2021-06-28 11:11:28,Lisafer,Twitter for iPhone,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",4783,None,1200,1848,0.0,Prison City ,False
2021-06-28 11:11:28,Claudia Rosani (She/Her) 🇲🇽,Twitter Web App,RT @MartinSLewis: Spread word. Many children are being sent home by school due to someone in class / year group bubble testing +ve for Covi…,484,None,472,640,0.1875,"Milton Keynes, UK",True
2021-06-28 11:11:28,Susie Bailey 💙,Twitter for iPhone,RT @MartinSLewis: Spread word. Many children are being sent home by school due to someone in class / year group bubble testing +ve for Covi…,484,None,933,236,0.1875,"London, England",False
2021-06-28 11:11:28,Cofiyo !!,Twitter for iPhone,"RT @Cryptic_Miind: Modi government:

Covid deaths: Look at the percentage, not numbers

Vaccination: Look at the numbers, not percentage.",245,None,46,334,0.0,,False
2021-06-28 11:11:28,Peter Oataway,Twitter for iPad,"RT @ljayes: The death rate from Covid in the UK is 0.25% 

The PM is saying that is not acceptable for Australia. 

Even herd immunity with…",8,None,2455,2485,0.0,"Riverina, NSW, Australia ",False
2021-06-28 11:11:27,Tara McCormack,Twitter Web App,A spoof surely? Covid jabs 'should be given to pets' after human vaccine roll-out is over https://t.co/BWyhx0Om8R,0,None,2895,384,0.13333333333333333,University of Leicester,False
2021-06-28 11:11:27,David. PROSPERITY SOON! Trillions!,Twitter Web App,"Australia, wow. I guess tourism is off forever because covid will be around a very long time. Probably forever.",0,None,240,76,0.0175,,False
2021-06-28 11:11:27,Nyege babe,Twitter Web App,"@joystrong01 You are such an idiot, spreading false information will not get him covid. @mkainerugaba is in a very… https://t.co/EgIVBlnUwY",0,None,629,449,-0.25000000000000006,,False
2021-06-28 11:11:27,Kr Shivam 🦅,Twitter for Android,RT @Reuters: Australia's COVID-19 response committee is due to hold an emergency meeting as outbreaks of the highly contagious Delta varian…,32,None,132,386,0.0175,"Moscow, Russia",False
2021-06-28 11:11:27,annissa maulina,Twitter for Android,RT @EM_RESUS: imagine dying from covid because karen from facebook told you the vaccine would make you stick to the fridge,358,None,677,556,0.0,,True
2021-06-28 11:11:27,News18.com,Twitter Web App,"FM Nirmala Sitharaman announces Credit Guarantee Scheme for the health sector, aimed at up scaling medical infrastr… https://t.co/o7fJuOR1QL",0,None,152741,163,0.0,India,False
2021-06-28 11:11:27,WSAV Kim Gusby,Twitter Web App,#NAACP branch of Savannah hosts Coastal Health District to answer COVID-19 related questions https://t.co/3606jfRvD1,0,NAACP,4596,3143,0.0,#Savannah,False
2021-06-28 11:11:27,Samaana,Twitter for Android,RT @EM_RESUS: imagine dying from covid because karen from facebook told you the vaccine would make you stick to the fridge,358,None,19,35,0.0,,False
2021-06-28 11:11:27,Larissa Lauar,Twitter Web App,RT @scottjshapiro: Climate change is going to make COVID look like a walk in the park,276,None,295,681,0.0,"Belo Horizonte, Brasil",True
2021-06-28 11:11:27,AVATAR AABS⚡️,Twitter for iPhone,"RT @Nontobeko_NM: In this country there’s really no sustainable plan for anything. No plan for GBV, no plan for youth unemployment, no plan…",1611,None,247,248,-0.1,somewhere safe.,False
2021-06-28 11:11:27,The Hiighest 💜,Twitter for iPhone,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",4783,None,555,831,0.0,Exploring The SagxGemini Axis ,True
2021-06-28 11:11:26,R,Twitter for Android,@hornycowgirl333 covid diecinueve,0,None,4,11,0.0,,False
2021-06-28 11:11:26,JimmyCrypto,Twitter for iPhone,"@Sharky_vs_world @mrattack420 @SethMacFarlane Covid is dangerous, for my age group i have an extremely high surviva… https://t.co/6aCa9cHQd9",0,None,16,61,-0.21999999999999997,,False
2021-06-28 11:11:26,Paul Jennings 💙,Twitter for iPhone,RT @RichardJMurphy: Just noted a Daily Mail GP claiming ending Covid restrictions will clear NHS backlogs. It takes some immense stupidity…,72,None,576,1736,-0.12499999999999999,England,False
2021-06-28 11:11:26,KeelyMOB 🌸,Twitter for iPhone,"RT @respect65: If you have no symptoms and still getting tested for covid, you are part of the problem.",8,None,489,1170,0.0,Yorkshire and The Humber,True
2021-06-28 11:11:26,Candy 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧,Twitter Web App,RT @JamesMelville: I completely agree with this. Alice and I both come from the left of centre but have different opinions on lockdowns. Bu…,8,None,1581,1836,0.03333333333333333,here,False
2021-06-28 11:11:26,OzGayPatriot 🇦🇺,Twitter Web App,RT @AusAntiLeft: Apparently the government indemnifies his house and accounting business the same as GPs being offered no-fault indemnity f…,1,None,18996,19200,0.025,"Queensland, Australia",False
